valor,hora,localizacao,tipo_conta,chave_pix,chave_historico_fraude,fraude
2529.46,13,MG,corrente,57416196987,True,1
560.0,20,BA,salario,14307827127,True,1
142.76,23,RS,salario,80042974154,True,1
1159.53,20,SP,salario,37942150531,False,0
407.93,13,BA,corrente,35254229622,True,1
934.56,21,SP,corrente,39903159244,True,1
1854.24,3,MG,corrente,72898095707,False,1
2272.43,17,SP,corrente,39891119814,False,1
460.74,3,PR,salario,72672213626,False,1
871.4,11,SP,corrente,41136801401,False,0
14.67,11,MG,corrente,45792592153,True,1
2491.19,6,RJ,corrente,90742287565,True,1
2324.77,12,MG,poupanca,83086204376,True,1
1654.42,3,BA,corrente,68519683977,True,1
1927.0,18,MG,poupanca,60859513222,False,0
1495.29,10,RJ,corrente,61051923157,True,1
1738.53,3,RS,poupanca,31408095094,True,1
1066.97,3,PR,poupanca,12820380064,False,1
739.21,6,PR,salario,13244572352,False,1
1654.79,3,BA,poupanca,12944839297,False,1
97.52,4,PR,salario,74883987438,True,1
2934.63,17,SP,salario,35075520981,True,1
61.83,3,BA,corrente,61195410913,False,0
2748.38,19,RS,corrente,65359395034,True,1
2358.14,3,MG,poupanca,12524583660,True,1
1864.7,0,RS,poupanca,37835678737,False,1
1361.32,20,SP,salario,67946617739,True,1
814.14,14,BA,poupanca,17692725060,True,1
1307.34,18,BA,poupanca,37459869587,False,0
2961.5,4,PR,salario,14307827127,True,1
1726.77,10,MG,corrente,31023511180,True,1
217.91,7,BA,salario,30726410913,False,0
1052.55,19,SP,salario,08817877637,True,1
1449.56,6,PR,salario,58629150349,True,1
2034.33,0,PR,poupanca,35570212798,False,1
492.35,0,MG,corrente,46005520766,True,1
1788.8,8,MG,salario,30242900384,False,0
2121.19,5,RJ,corrente,37159394005,True,1
2666.02,16,SP,corrente,07138266565,False,1
238.12,17,BA,corrente,65359395034,True,1
1998.57,6,MG,poupanca,35254229622,True,1
1459.58,1,RJ,corrente,59553028995,False,1
2013.53,5,PR,salario,63520066428,True,1
1078.16,12,RJ,salario,50833850004,True,1
305.4,5,PR,salario,57416196987,True,1
1588.18,0,SP,corrente,83417849270,True,1
2520.12,16,RJ,poupanca,20584103208,False,1
422.24,8,SP,salario,86331739374,True,1
768.28,20,RJ,corrente,49392613224,True,1
1798.7,13,RS,poupanca,30408761018,False,0
2064.1,4,RJ,salario,08522663396,False,1
1678.77,22,MG,salario,97622039231,False,0
1854.35,15,SP,poupanca,58504544914,False,0
2943.45,7,RS,poupanca,03192263922,True,1
2397.02,16,RS,corrente,80068228392,False,1
2117.67,5,RJ,corrente,56580525157,False,1
2606.68,13,MG,salario,42277751405,False,1
1267.29,21,RS,salario,12428018704,True,1
1571.83,23,BA,poupanca,82173201296,False,0
510.99,3,SP,corrente,99501588275,False,1
52.67,21,SP,salario,46792295310,True,1
1667.91,15,MG,poupanca,61051923157,True,1
398.27,19,RS,corrente,80042974154,True,1
499.73,19,SP,poupanca,80068228392,False,0
1783.52,4,RJ,corrente,92275910935,False,1
1288.42,11,SP,poupanca,37835678737,False,0
1302.45,11,RS,salario,25396619266,True,1
764.87,6,BA,poupanca,56580525157,False,1
2422.33,20,SP,poupanca,95399207452,True,1
418.58,10,MG,salario,14307827127,True,1
2795.63,5,PR,salario,65836105655,True,1
1365.64,23,MG,salario,18764667202,False,0
1599.74,4,MG,poupanca,40981295265,False,1
2584.88,0,RS,salario,57083290112,True,1
2505.45,22,MG,poupanca,86536455916,False,1
418.92,14,RJ,salario,37835678737,False,0
1022.72,20,MG,corrente,19169000772,True,1
373.39,9,BA,corrente,59495094020,True,1
742.44,16,SP,corrente,83153281808,True,1
1722.91,3,RJ,corrente,83181669880,True,1
1965.42,20,RJ,poupanca,17528240273,True,1
175.2,13,RS,poupanca,03192263922,True,1
103.73,19,RS,poupanca,98529663978,False,0
2844.64,2,PR,corrente,57173182295,True,1
1319.89,11,PR,poupanca,36889760558,False,0
32.82,7,RS,poupanca,16996218396,False,0
327.81,21,PR,corrente,86940505221,True,1
389.8,1,MG,poupanca,51569063073,False,1
830.94,18,SP,salario,50238649095,True,1
1409.9,15,PR,corrente,68519683977,True,1
1184.28,13,PR,corrente,73644360269,False,0
2571.88,3,PR,corrente,76638104070,False,1
2285.65,3,SP,corrente,74883987438,True,1
1359.58,5,RJ,salario,67342987252,True,1
500.88,22,PR,salario,60859513222,False,0
777.37,8,RS,corrente,85388295094,False,0
1847.6,19,RS,corrente,87133689075,True,1
2037.43,13,MG,salario,28799064762,True,1
1629.34,19,BA,poupanca,98809589191,True,1
138.67,0,RJ,salario,79064286259,True,1
1982.21,12,MG,poupanca,61556028729,True,1
1561.91,8,BA,corrente,30408761018,False,0
1659.33,16,BA,poupanca,74796968696,False,0
1932.01,23,RS,corrente,13461210683,True,1
1510.26,10,PR,corrente,88951849805,False,0
817.68,7,RJ,poupanca,49357956639,False,0
97.2,2,PR,poupanca,04053280886,True,1
2104.1,7,MG,poupanca,28789172327,True,1
54.29,8,BA,salario,67069670947,False,0
2349.63,5,RJ,salario,10061333723,False,1
1352.36,21,MG,corrente,46792295310,True,1
1725.58,0,RS,corrente,46792295310,True,1
2741.6,18,BA,salario,37249484758,True,1
2617.15,17,RS,corrente,10144660336,False,1
1380.69,22,RS,salario,39703351764,False,0
1101.94,12,SP,poupanca,99501588275,False,0
2527.11,23,SP,salario,47742701150,False,1
1558.33,21,MG,poupanca,35254229622,True,1
1245.2,12,BA,salario,65359395034,True,1
1408.81,0,MG,corrente,31408095094,True,1
1750.01,10,RS,poupanca,80068228392,False,0
2070.83,14,PR,poupanca,81339235185,False,1
1904.4,4,SP,corrente,49357956639,False,1
2002.48,23,PR,corrente,90742287565,True,1
1324.18,1,RS,corrente,68660923607,True,1
1836.72,8,BA,poupanca,83181669880,True,1
318.19,4,RS,poupanca,68519683977,True,1
1759.81,22,RJ,salario,35075520981,True,1
216.64,22,RJ,poupanca,74796968696,False,0
1932.01,3,BA,poupanca,41136801401,False,1
557.25,4,RJ,salario,63054567080,False,1
1348.91,10,RS,salario,63054567080,False,0
2924.5,10,RJ,corrente,17692725060,True,1
994.56,1,RJ,poupanca,35075520981,True,1
1720.76,16,RS,salario,38563236869,True,1
2337.5,21,PR,corrente,91300470923,True,1
1557.27,23,RJ,salario,86331739374,True,1
672.52,19,RS,corrente,61195410913,False,0
2878.55,6,RJ,corrente,92076109629,True,1
316.82,0,SP,salario,73011702558,True,1
1606.8,5,BA,poupanca,03192263922,True,1
99.71,18,BA,corrente,39116138805,False,0
424.43,17,RJ,poupanca,63938194875,True,1
1811.16,2,RS,salario,29287476034,True,1
958.77,5,RS,salario,21626385922,False,1
222.78,14,MG,salario,08817877637,True,1
238.44,4,BA,poupanca,63359298933,False,0
1065.71,10,RJ,poupanca,40981295265,False,0
1247.85,18,RS,corrente,60996969166,False,0
1584.26,18,SP,corrente,29287476034,True,1
1278.7,20,PR,poupanca,30408761018,False,0
2397.43,17,PR,poupanca,10177727566,True,1
1173.4,16,PR,salario,49392613224,True,1
496.17,1,RJ,salario,86331739374,True,1
933.15,16,MG,corrente,59553028995,False,0
2393.01,14,MG,salario,48526971262,False,1
1635.53,19,RS,salario,29287476034,True,1
2078.75,20,PR,corrente,36115533445,False,1
1415.32,6,RS,salario,18764667202,False,1
1741.84,16,PR,corrente,85388295094,False,0
1336.72,0,RS,poupanca,49357956639,False,1
798.09,12,RS,salario,14307827127,True,1
355.01,5,PR,corrente,09141030384,False,1
2431.46,12,MG,corrente,75674448024,True,1
141.39,16,PR,salario,50238649095,True,1
856.84,0,BA,corrente,73644360269,False,1
1474.72,22,RJ,salario,37159394005,True,1
138.19,15,PR,salario,10144660336,False,0
2903.46,17,RJ,corrente,75674448024,True,1
1132.25,23,SP,poupanca,58504544914,False,0
1309.29,8,RJ,poupanca,63520066428,True,1
2114.29,0,RS,salario,36115533445,False,1
2478.25,11,MG,corrente,98809589191,True,1
2172.04,3,RJ,corrente,92275910935,False,1
2752.52,16,RJ,corrente,94414354471,True,1
635.12,19,MG,corrente,67069670947,False,0
2506.05,18,MG,poupanca,37835678737,False,1
970.18,8,SP,salario,45601621040,True,1
1322.71,14,RS,corrente,07138266565,False,0
1611.06,0,RS,corrente,41632260871,False,1
1447.25,18,RS,corrente,30881965821,True,1
1960.11,13,MG,corrente,92275910935,False,0
825.95,3,PR,corrente,40730672005,False,1
426.68,9,RS,poupanca,08318106257,True,1
1601.67,6,MG,salario,93029957024,True,1
507.35,11,BA,poupanca,51569063073,False,0
2775.7,3,RS,salario,18764667202,False,1
1472.79,3,RJ,corrente,03997709892,True,1
628.24,22,RS,corrente,19205633531,True,1
452.0,7,BA,salario,83153281808,True,1
350.81,2,RJ,poupanca,60996969166,False,1
1235.17,6,PR,corrente,56666895189,False,1
1224.91,15,SP,poupanca,21746943406,True,1
2904.49,14,SP,corrente,42277751405,False,1
851.87,8,MG,salario,83510998769,True,1
2631.52,10,MG,poupanca,95287569506,False,1
2170.84,7,RS,corrente,35075520981,True,1
2738.37,3,MG,corrente,10061333723,False,1
1691.76,17,RJ,poupanca,47880396776,True,1
2306.27,16,RS,corrente,92275910935,False,1
288.17,14,PR,corrente,59495094020,True,1
2152.1,23,MG,corrente,45995363582,True,1
437.27,11,RS,corrente,47742701150,False,0
1115.19,19,RS,corrente,48526971262,False,0
226.88,18,RS,corrente,68519683977,True,1
2995.8,16,RS,poupanca,08522663396,False,1
697.11,4,SP,corrente,63359298933,False,1
1558.01,6,MG,corrente,83086204376,True,1
821.61,6,PR,corrente,67342987252,True,1
1003.87,1,BA,corrente,14307827127,True,1
333.9,13,PR,corrente,74796968696,False,0
1777.54,0,RJ,poupanca,80068228392,False,1
1757.1,16,PR,salario,78311095468,False,0
1440.7,22,BA,salario,35570212798,False,0
1455.75,0,RJ,poupanca,64663588335,True,1
1506.31,15,SP,poupanca,29287476034,True,1
1754.78,12,RJ,corrente,56580525157,False,0
179.12,23,RJ,salario,92076109629,True,1
2503.95,9,BA,poupanca,41029137614,True,1
2363.43,15,SP,corrente,48526971262,False,1
566.43,18,RJ,salario,00011120086,False,0
2387.75,14,BA,corrente,86536455916,False,1
874.63,10,PR,corrente,16996218396,False,0
2016.88,7,SP,poupanca,31023511180,True,1
568.81,10,RS,salario,25396619266,True,1
1943.48,1,RJ,poupanca,12944839297,False,1
2148.78,18,MG,corrente,68381086559,False,1
2278.67,11,MG,corrente,19169000772,True,1
1340.5,0,RJ,corrente,67069670947,False,1
268.55,16,BA,poupanca,59553028995,False,0
1859.63,17,MG,poupanca,37159394005,True,1
158.9,12,SP,corrente,56666895189,False,0
1377.04,5,RS,poupanca,76638104070,False,1
1806.55,10,BA,corrente,12524583660,True,1
1841.65,22,RS,salario,85810622193,False,0
1316.5,22,MG,poupanca,12428018704,True,1
2634.81,22,RS,poupanca,79064286259,True,1
73.83,19,MG,salario,52640027048,True,1
2505.91,14,BA,salario,60859513222,False,1
1468.15,23,SP,poupanca,78755775694,False,0
2457.55,8,PR,corrente,12820380064,False,1
344.47,6,MG,poupanca,68660923607,True,1
2483.11,16,PR,corrente,14307827127,True,1
1552.36,8,PR,corrente,36889760558,False,0
1969.56,15,BA,corrente,08522663396,False,0
1476.33,1,RS,salario,29355363303,False,1
1526.2,20,RS,poupanca,72898095707,False,0
717.06,7,SP,poupanca,86333340824,True,1
596.28,2,RJ,poupanca,37942150531,False,1
1577.62,18,RJ,salario,37835678737,False,0
2770.03,5,BA,salario,77158262024,False,1
2044.64,14,RJ,corrente,72672213626,False,1
1586.69,23,MG,poupanca,92275910935,False,0
172.12,2,RJ,poupanca,44129226281,False,0
1619.58,21,SP,salario,97622039231,False,0
1846.2,19,RJ,corrente,64663588335,True,1
1633.88,4,MG,salario,75722006644,False,1
686.92,23,BA,salario,90742287565,True,1
2457.41,8,SP,poupanca,24150037879,False,1
597.94,22,RJ,corrente,50238649095,True,1
1441.45,2,RS,corrente,18764667202,False,1
206.38,23,MG,poupanca,76983676208,True,1
1611.36,6,SP,poupanca,65836105655,True,1
97.67,15,BA,corrente,85388295094,False,0
1586.88,11,MG,salario,78500669606,True,1
1615.53,0,RJ,poupanca,57083290112,True,1
1085.88,23,MG,corrente,30726410913,False,0
2319.02,0,RJ,corrente,03421471858,False,1
1602.99,3,PR,salario,19892177473,True,1
1245.65,11,RS,poupanca,87129328005,True,1
1237.98,10,RJ,corrente,83723909547,True,1
2343.11,8,BA,poupanca,57416196987,True,1
388.78,13,SP,corrente,37835678737,False,0
1766.59,16,MG,salario,38645874361,False,0
2790.0,1,SP,corrente,25396619266,True,1
1455.37,13,BA,corrente,63520066428,True,1
17.45,17,RJ,corrente,65836105655,True,1
866.01,16,PR,poupanca,99501588275,False,0
1323.71,23,SP,poupanca,85388295094,False,0
1704.3,19,SP,poupanca,35570212798,False,0
1580.01,15,RJ,poupanca,87133689075,True,1
2475.63,3,RS,salario,19130780869,True,1
953.03,7,BA,salario,28799064762,True,1
2437.07,1,RS,salario,28789172327,True,1
2219.3,12,MG,poupanca,25396619266,True,1
1632.89,14,MG,poupanca,69576019160,False,0
1488.15,13,BA,poupanca,37835678737,False,0
2344.91,18,SP,salario,17528240273,True,1
265.85,0,SP,poupanca,13244572352,False,0
2360.36,13,MG,poupanca,48526971262,False,1
1201.42,8,MG,salario,74883987438,True,1
2295.08,14,RS,corrente,12944839297,False,1
2095.56,23,PR,poupanca,16759032692,False,1
1171.07,8,MG,salario,92564139949,True,1
378.76,8,SP,poupanca,92076109629,True,1
2327.62,17,BA,salario,83417849270,True,1
2140.71,1,PR,salario,63938194875,True,1
916.56,7,SP,corrente,15005709637,True,1
581.62,21,MG,corrente,10144660336,False,0
1139.29,17,SP,poupanca,03421471858,False,0
2400.42,3,BA,poupanca,28799064762,True,1
1610.38,0,MG,salario,41632260871,False,1
537.75,10,RS,corrente,38563236869,True,1
493.61,0,SP,poupanca,28799064762,True,1
326.01,17,MG,corrente,93029957024,True,1
2919.81,5,RJ,salario,21746943406,True,1
1359.66,7,SP,corrente,41029137614,True,1
106.02,1,SP,salario,10144660336,False,0
646.44,20,MG,salario,81647904478,True,1
2130.19,23,PR,corrente,52593521235,False,1
677.37,18,BA,corrente,12820380064,False,0
1384.44,6,SP,salario,35570212798,False,1
1214.04,3,SP,salario,37942150531,False,1
1320.96,19,BA,salario,83448860355,False,0
2737.24,7,MG,poupanca,52593521235,False,1
2483.53,3,RS,poupanca,21626385922,False,1
2391.62,21,BA,corrente,13647098139,True,1
2220.19,17,RS,salario,37835678737,False,1
391.76,14,PR,poupanca,12524583660,True,1
570.42,7,PR,poupanca,36889760558,False,0
1522.0,15,SP,poupanca,57083290112,True,1
1524.14,13,MG,poupanca,76503735817,True,1
2077.25,12,SP,salario,42277751405,False,1
891.05,23,BA,poupanca,39891119814,False,0
1805.58,9,BA,poupanca,19130780869,True,1
2085.81,15,MG,corrente,19205633531,True,1
49.81,4,SP,poupanca,37249484758,True,1
1177.26,11,RS,poupanca,03421471858,False,0
2697.37,8,PR,poupanca,63520066428,True,1
726.4,3,BA,salario,95399207452,True,1
1057.0,16,SP,poupanca,59553028995,False,0
2423.46,7,BA,salario,98529663978,False,1
61.47,22,PR,salario,79064286259,True,1
1407.98,15,SP,poupanca,03421471858,False,0
1386.2,15,RJ,poupanca,19130780869,True,1
2980.57,21,RS,poupanca,85810622193,False,1
1445.17,18,RS,poupanca,84386939369,False,0
663.55,11,MG,corrente,18764667202,False,0
1227.0,6,BA,salario,51569063073,False,1
1660.86,12,RS,corrente,93029957024,True,1
1739.74,16,BA,corrente,25085304658,True,1
1290.33,18,SP,corrente,39703351764,False,0
411.85,4,MG,salario,39116138805,False,1
126.63,2,SP,salario,00011120086,False,0
1056.02,17,SP,corrente,09141030384,False,0
943.54,12,RJ,salario,81339235185,False,0
908.3,15,PR,corrente,08817877637,True,1
437.03,11,MG,corrente,67342987252,True,1
2002.18,15,SP,salario,91300470923,True,1
538.17,7,RS,corrente,16759032692,False,0
2163.62,20,PR,salario,82173201296,False,1
2323.03,2,RJ,poupanca,24150037879,False,1
883.35,16,RS,salario,86331739374,True,1
2144.96,1,RJ,corrente,56580525157,False,1
2262.77,9,RS,poupanca,13647098139,True,1
1236.39,2,RS,poupanca,98809589191,True,1
805.57,2,SP,corrente,09235067444,True,1
1091.39,0,SP,corrente,99501588275,False,1
1713.31,12,SP,salario,09235067444,True,1
145.22,12,RS,corrente,95287569506,False,0
352.39,2,BA,poupanca,19169000772,True,1
2455.67,7,BA,poupanca,50833850004,True,1
2129.66,14,SP,salario,44129226281,False,1
54.41,4,BA,poupanca,11236985035,False,0
2541.36,5,RJ,corrente,16882389903,False,1
970.06,4,MG,corrente,18764667202,False,1
2022.28,22,SP,salario,98529663978,False,1
2380.71,8,SP,poupanca,92275910935,False,1
1247.41,4,BA,poupanca,39903159244,True,1
1550.35,22,RS,salario,36115533445,False,0
2664.19,23,RJ,corrente,83181669880,True,1
1277.06,21,BA,corrente,55536464689,True,1
1763.97,15,SP,corrente,59553028995,False,0
1612.05,21,MG,corrente,73644360269,False,0
1580.37,18,BA,corrente,11236985035,False,0
654.52,12,RJ,poupanca,17692721081,True,1
2749.62,23,RJ,poupanca,41632260871,False,1
1748.76,5,MG,corrente,75348920787,False,1
701.82,14,SP,corrente,67946617739,True,1
1108.9,15,RJ,corrente,56471803671,False,0
512.06,10,MG,poupanca,67342987252,True,1
1317.63,3,SP,poupanca,16759032692,False,1
972.65,2,PR,poupanca,12820380064,False,1
2926.55,15,SP,salario,12944839297,False,1
709.29,12,PR,salario,80042974154,True,1
2099.83,18,MG,salario,17692721081,True,1
189.97,17,MG,poupanca,83723909547,True,1
2894.25,23,RS,poupanca,57173182295,True,1
2617.04,17,MG,corrente,37459869587,False,1
2183.62,17,SP,salario,58504544914,False,1
1531.92,4,RS,corrente,98809589191,True,1
1950.41,21,RS,salario,61556028729,True,1
2139.77,17,BA,corrente,37159394005,True,1
1145.44,22,RJ,corrente,03192263922,True,1
636.29,2,RS,salario,84073941011,False,1
215.6,14,BA,poupanca,03421471858,False,0
1186.58,19,SP,salario,15005709637,True,1
2240.3,13,RS,poupanca,10177727566,True,1
1879.4,3,MG,poupanca,40074279911,True,1
483.04,4,RS,salario,31023511180,True,1
1008.64,11,RJ,salario,19169000772,True,1
778.85,9,RJ,salario,19205633531,True,1
323.14,7,BA,salario,55536464689,True,1
2059.26,5,RJ,poupanca,37942150531,False,1
818.43,18,RJ,salario,39903159244,True,1
1138.65,3,RS,poupanca,39903159244,True,1
2254.07,19,MG,poupanca,75348920787,False,1
788.29,12,BA,salario,76638104070,False,0
2487.99,10,BA,corrente,73276745078,False,1
2991.98,15,MG,salario,30242900384,False,1
1638.68,13,RS,poupanca,86333340824,True,1
814.53,1,MG,corrente,37249484758,True,1
1483.69,23,BA,salario,35075520981,True,1
2934.76,9,MG,poupanca,37249484758,True,1
846.22,5,RS,corrente,68866314169,False,1
2737.73,19,MG,salario,56580525157,False,1
753.02,8,SP,corrente,75722006644,False,0
2101.97,6,RJ,corrente,41136801401,False,1
2918.02,8,MG,salario,72898095707,False,1
157.0,8,PR,poupanca,16996218396,False,0
864.25,23,SP,corrente,63054567080,False,0
2352.37,9,MG,poupanca,00011120086,False,1
71.19,18,MG,poupanca,99501588275,False,0
1392.78,3,RJ,corrente,10144660336,False,1
2747.18,16,BA,salario,09141030384,False,1
2391.49,21,RS,poupanca,82173201296,False,1
1340.98,15,BA,corrente,63054567080,False,0
1106.93,18,BA,corrente,67946617739,True,1
2558.59,3,RJ,poupanca,19205633531,True,1
404.33,8,SP,salario,47742701150,False,0
590.03,15,RS,poupanca,41029137614,True,1
693.56,21,RS,salario,38645874361,False,0
2344.86,4,RJ,corrente,12524583660,True,1
298.15,13,MG,poupanca,63054567080,False,0
1148.14,2,RJ,poupanca,21626385922,False,1
1245.34,21,MG,poupanca,65836105655,True,1
689.43,10,BA,poupanca,60996969166,False,0
1503.63,3,RJ,poupanca,13244572352,False,1
2920.79,5,RS,corrente,80067922251,False,1
663.17,10,RJ,poupanca,64663588335,True,1
392.95,17,RS,salario,76638104070,False,0
972.34,4,SP,corrente,12524583660,True,1
1710.16,6,SP,salario,68131275918,True,1
811.26,4,RS,poupanca,85810622193,False,1
1863.48,18,BA,corrente,87133689075,True,1
348.93,8,RS,corrente,17692725060,True,1
2960.01,19,BA,corrente,92564139949,True,1
2581.9,19,RJ,poupanca,53521975925,False,1
1423.18,9,MG,salario,38645874361,False,0
2509.73,14,RS,salario,74796968696,False,1
2128.34,11,MG,poupanca,46005520766,True,1
2000.88,14,MG,salario,00011120086,False,1
1823.63,1,RJ,corrente,26155691079,False,1
502.57,5,SP,salario,39703351764,False,1
2264.16,10,SP,poupanca,83181669880,True,1
1345.38,21,RS,salario,92076109629,True,1
2941.52,16,BA,poupanca,17692721081,True,1
76.73,12,RJ,corrente,59553028995,False,0
2937.03,7,PR,corrente,35075520981,True,1
184.0,16,BA,salario,39116138805,False,0
2297.65,10,BA,corrente,92076109629,True,1
815.43,18,SP,salario,68866314169,False,0
2347.18,2,BA,poupanca,38645874361,False,1
176.45,2,PR,salario,67991554361,False,0
360.69,9,SP,poupanca,57173182295,True,1
1035.25,21,MG,salario,46792295310,True,1
63.95,21,BA,salario,98202922779,False,0
2374.44,10,MG,poupanca,85388295094,False,1
1023.16,14,PR,salario,07138266565,False,0
1901.5,20,PR,poupanca,36115533445,False,0
1034.66,12,SP,poupanca,18764667202,False,0
2923.94,15,BA,poupanca,15451898736,False,1
2491.56,9,MG,corrente,48526971262,False,1
2613.39,18,SP,poupanca,30726410913,False,1
2529.21,18,RJ,corrente,09409571006,True,1
2979.62,16,PR,poupanca,21746943406,True,1
2608.89,4,RJ,poupanca,92275910935,False,1
1277.92,3,RS,corrente,74883987438,True,1
2709.32,5,MG,corrente,84386939369,False,1
